"CUSTOMER_RK";"report_dttm";"AVG_SAL_AMT_ALL_1Y";"AVG_SAL_AMT_ADD_1Y";"AVG_SAL_AMT_MAIN_1Y";"AVG_SAL_AMT_ALL_6M";"AVG_SAL_AMT_ADD_6M";"AVG_SAL_AMT_MAIN_6M";"AVG_SAL_AMT_ALL_3M";"AVG_SAL_AMT_ADD_3M";"AVG_SAL_AMT_MAIN_3M";"AVG_SAL_AMT_ALL_2M";"AVG_SAL_AMT_ADD_2M";"AVG_SAL_AMT_MAIN_2M";"AVG_SAL_AMT_ALL_1M";"AVG_SAL_AMT_ADD_1M";"AVG_SAL_AMT_MAIN_1M";"SUM_SAL_AMT_ALL_1Y";"SUM_SAL_AMT_ADD_1Y";"SUM_SAL_AMT_MAIN_1Y";"SUM_SAL_AMT_ALL_6M";"SUM_SAL_AMT_ADD_6M";"SUM_SAL_AMT_MAIN_6M";"SUM_SAL_AMT_ALL_3M";"SUM_SAL_AMT_ADD_3M";"SUM_SAL_AMT_MAIN_3M";"SUM_SAL_AMT_ALL_2M";"SUM_SAL_AMT_ADD_2M";"SUM_SAL_AMT_MAIN_2M";"SUM_SAL_AMT_ALL_1M";"SUM_SAL_AMT_ADD_1M";"SUM_SAL_AMT_MAIN_1M";"MAX_SAL_AMT_ALL_1Y";"MAX_SAL_AMT_ADD_1Y";"MAX_SAL_AMT_MAIN_1Y";"MAX_SAL_AMT_ALL_6M";"MAX_SAL_AMT_ADD_6M";"MAX_SAL_AMT_MAIN_6M";"MAX_SAL_AMT_ALL_3M";"MAX_SAL_AMT_ADD_3M";"MAX_SAL_AMT_MAIN_3M";"MAX_SAL_AMT_ALL_2M";"MAX_SAL_AMT_ADD_2M";"MAX_SAL_AMT_MAIN_2M";"MAX_SAL_AMT_ALL_1M";"MAX_SAL_AMT_ADD_1M";"MAX_SAL_AMT_MAIN_1M"
1353;2022-03-23 18:49:42.098 +0300;74671.000000000000;;74671.000000000000;74671.000000000000;;74671.000000000000;74671.000000000000;;74671.000000000000;74671.000000000000;;74671.000000000000;;;;74671.00000;;74671.00000;74671.00000;;74671.00000;74671.00000;;74671.00000;74671.00000;;74671.00000;;;;74671.00000;;74671.00000;74671.00000;;74671.00000;74671.00000;;74671.00000;74671.00000;;74671.00000;;;
1354;2022-03-23 18:49:42.098 +0300;163884.000000000000;131159.000000000000;180246.500000000000;163884.000000000000;131159.000000000000;180246.500000000000;209786.500000000000;131159.000000000000;288414.000000000000;209786.500000000000;131159.000000000000;288414.000000000000;209786.500000000000;131159.000000000000;288414.000000000000;491652.00000;131159.00000;360493.00000;491652.00000;131159.00000;360493.00000;419573.00000;131159.00000;288414.00000;419573.00000;131159.00000;288414.00000;419573.00000;131159.00000;288414.00000;288414.00000;131159.00000;288414.00000;288414.00000;131159.00000;288414.00000;288414.00000;131159.00000;288414.00000;288414.00000;131159.00000;288414.00000;288414.00000;131159.00000;288414.00000
1355;2022-03-23 18:49:42.098 +0300;196279.000000000000;151536.000000000000;218650.500000000000;218650.500000000000;;218650.500000000000;218650.500000000000;;218650.500000000000;218650.500000000000;;218650.500000000000;232782.000000000000;;232782.000000000000;588837.00000;151536.00000;437301.00000;437301.00000;;437301.00000;437301.00000;;437301.00000;437301.00000;;437301.00000;232782.00000;;232782.00000;232782.00000;151536.00000;232782.00000;232782.00000;;232782.00000;232782.00000;;232782.00000;232782.00000;;232782.00000;232782.00000;;232782.00000
1356;2022-03-23 18:49:42.098 +0300;189673.000000000000;189673.000000000000;;189673.000000000000;189673.000000000000;;189673.000000000000;189673.000000000000;;189673.000000000000;189673.000000000000;;189673.000000000000;189673.000000000000;;379346.00000;379346.00000;;379346.00000;379346.00000;;379346.00000;379346.00000;;379346.00000;379346.00000;;379346.00000;379346.00000;;266303.00000;266303.00000;;266303.00000;266303.00000;;266303.00000;266303.00000;;266303.00000;266303.00000;;266303.00000;266303.00000;
1357;2022-03-23 18:49:42.098 +0300;175213.000000000000;175213.000000000000;;175213.000000000000;175213.000000000000;;;;;;;;;;;175213.00000;175213.00000;;175213.00000;175213.00000;;;;;;;;;;;175213.00000;175213.00000;;175213.00000;175213.00000;;;;;;;;;;
1358;2022-03-23 18:49:42.098 +0300;175873.166666666667;155338.000000000000;186140.750000000000;200429.400000000000;155338.000000000000;230490.333333333333;251879.000000000000;246319.000000000000;254659.000000000000;251879.000000000000;246319.000000000000;254659.000000000000;254659.000000000000;;254659.000000000000;1055239.00000;310676.00000;744563.00000;1002147.00000;310676.00000;691471.00000;755637.00000;246319.00000;509318.00000;755637.00000;246319.00000;509318.00000;509318.00000;;509318.00000;256847.00000;246319.00000;256847.00000;256847.00000;246319.00000;256847.00000;256847.00000;246319.00000;256847.00000;256847.00000;246319.00000;256847.00000;256847.00000;;256847.00000
1359;2022-03-23 18:49:42.098 +0300;192494.333333333333;192494.333333333333;;192494.333333333333;192494.333333333333;;192494.333333333333;192494.333333333333;;192494.333333333333;192494.333333333333;;192494.333333333333;192494.333333333333;;577483.00000;577483.00000;;577483.00000;577483.00000;;577483.00000;577483.00000;;577483.00000;577483.00000;;577483.00000;577483.00000;;265070.00000;265070.00000;;265070.00000;265070.00000;;265070.00000;265070.00000;;265070.00000;265070.00000;;265070.00000;265070.00000;
1360;2022-03-23 18:49:42.098 +0300;103011.250000000000;133399.000000000000;92882.000000000000;103011.250000000000;133399.000000000000;92882.000000000000;86778.500000000000;;86778.500000000000;86778.500000000000;;86778.500000000000;52220.000000000000;;52220.000000000000;412045.00000;133399.00000;278646.00000;412045.00000;133399.00000;278646.00000;173557.00000;;173557.00000;173557.00000;;173557.00000;52220.00000;;52220.00000;133399.00000;133399.00000;121337.00000;133399.00000;133399.00000;121337.00000;121337.00000;;121337.00000;121337.00000;;121337.00000;52220.00000;;52220.00000
1361;2022-03-23 18:49:42.098 +0300;262208.000000000000;246409.000000000000;270107.500000000000;270107.500000000000;;270107.500000000000;270107.500000000000;;270107.500000000000;270107.500000000000;;270107.500000000000;275809.000000000000;;275809.000000000000;786624.00000;246409.00000;540215.00000;540215.00000;;540215.00000;540215.00000;;540215.00000;540215.00000;;540215.00000;275809.00000;;275809.00000;275809.00000;246409.00000;275809.00000;275809.00000;;275809.00000;275809.00000;;275809.00000;275809.00000;;275809.00000;275809.00000;;275809.00000
1362;2022-03-23 18:49:42.098 +0300;211568.333333333333;182689.500000000000;269326.000000000000;217423.000000000000;165520.000000000000;269326.000000000000;165520.000000000000;165520.000000000000;;165520.000000000000;165520.000000000000;;165520.000000000000;165520.000000000000;;634705.00000;365379.00000;269326.00000;434846.00000;165520.00000;269326.00000;165520.00000;165520.00000;;165520.00000;165520.00000;;165520.00000;165520.00000;;269326.00000;199859.00000;269326.00000;269326.00000;165520.00000;269326.00000;165520.00000;165520.00000;;165520.00000;165520.00000;;165520.00000;165520.00000;
1363;2022-03-23 18:49:42.098 +0300;120962.750000000000;143255.500000000000;98670.000000000000;103625.666666666667;113537.000000000000;98670.000000000000;120883.000000000000;113537.000000000000;128229.000000000000;120883.000000000000;113537.000000000000;128229.000000000000;113537.000000000000;113537.000000000000;;483851.00000;286511.00000;197340.00000;310877.00000;113537.00000;197340.00000;241766.00000;113537.00000;128229.00000;241766.00000;113537.00000;128229.00000;113537.00000;113537.00000;;172974.00000;172974.00000;128229.00000;128229.00000;113537.00000;128229.00000;128229.00000;113537.00000;128229.00000;128229.00000;113537.00000;128229.00000;113537.00000;113537.00000;
1364;2022-03-23 18:49:42.098 +0300;212194.500000000000;159170.000000000000;265219.000000000000;159170.000000000000;159170.000000000000;;;;;;;;;;;424389.00000;159170.00000;265219.00000;159170.00000;159170.00000;;;;;;;;;;;265219.00000;159170.00000;265219.00000;159170.00000;159170.00000;;;;;;;;;;
1365;2022-03-23 18:49:42.098 +0300;108129.250000000000;110553.000000000000;105705.500000000000;99369.000000000000;110553.000000000000;77001.000000000000;123347.500000000000;169694.000000000000;77001.000000000000;123347.500000000000;169694.000000000000;77001.000000000000;169694.000000000000;169694.000000000000;;432517.00000;221106.00000;211411.00000;298107.00000;221106.00000;77001.00000;246695.00000;169694.00000;77001.00000;246695.00000;169694.00000;77001.00000;169694.00000;169694.00000;;169694.00000;169694.00000;134410.00000;169694.00000;169694.00000;77001.00000;169694.00000;169694.00000;77001.00000;169694.00000;169694.00000;77001.00000;169694.00000;169694.00000;
1366;2022-03-23 18:49:42.098 +0300;198706.000000000000;173907.000000000000;248304.000000000000;189716.500000000000;131129.000000000000;248304.000000000000;131129.000000000000;131129.000000000000;;131129.000000000000;131129.000000000000;;131129.000000000000;131129.000000000000;;596118.00000;347814.00000;248304.00000;379433.00000;131129.00000;248304.00000;131129.00000;131129.00000;;131129.00000;131129.00000;;131129.00000;131129.00000;;248304.00000;216685.00000;248304.00000;248304.00000;131129.00000;248304.00000;131129.00000;131129.00000;;131129.00000;131129.00000;;131129.00000;131129.00000;
1367;2022-03-23 18:49:42.098 +0300;190186.500000000000;206348.666666666667;141700.000000000000;190186.500000000000;206348.666666666667;141700.000000000000;190186.500000000000;206348.666666666667;141700.000000000000;190186.500000000000;206348.666666666667;141700.000000000000;255504.500000000000;255504.500000000000;;760746.00000;619046.00000;141700.00000;760746.00000;619046.00000;141700.00000;760746.00000;619046.00000;141700.00000;760746.00000;619046.00000;141700.00000;511009.00000;511009.00000;;264656.00000;264656.00000;141700.00000;264656.00000;264656.00000;141700.00000;264656.00000;264656.00000;141700.00000;264656.00000;264656.00000;141700.00000;264656.00000;264656.00000;
1368;2022-03-23 18:49:42.098 +0300;210151.833333333333;257533.000000000000;186461.250000000000;202119.000000000000;264750.000000000000;186461.250000000000;186461.250000000000;;186461.250000000000;186461.250000000000;;186461.250000000000;236945.333333333333;;236945.333333333333;1260911.00000;515066.00000;745845.00000;1010595.00000;264750.00000;745845.00000;745845.00000;;745845.00000;745845.00000;;745845.00000;710836.00000;;710836.00000;285856.00000;264750.00000;285856.00000;285856.00000;264750.00000;285856.00000;285856.00000;;285856.00000;285856.00000;;285856.00000;285856.00000;;285856.00000
1369;2022-03-23 18:49:42.098 +0300;78349.800000000000;80179.000000000000;77130.333333333333;76913.500000000000;76263.000000000000;77130.333333333333;91109.000000000000;76263.000000000000;98532.000000000000;91109.000000000000;76263.000000000000;98532.000000000000;91109.000000000000;76263.000000000000;98532.000000000000;391749.00000;160358.00000;231391.00000;307654.00000;76263.00000;231391.00000;273327.00000;76263.00000;197064.00000;273327.00000;76263.00000;197064.00000;273327.00000;76263.00000;197064.00000;125227.00000;84095.00000;125227.00000;125227.00000;76263.00000;125227.00000;125227.00000;76263.00000;125227.00000;125227.00000;76263.00000;125227.00000;125227.00000;76263.00000;125227.00000
1370;2022-03-23 18:49:42.098 +0300;137852.333333333333;154614.000000000000;54044.000000000000;128842.400000000000;147542.000000000000;54044.000000000000;128842.400000000000;147542.000000000000;54044.000000000000;128842.400000000000;147542.000000000000;54044.000000000000;152679.250000000000;185557.666666666667;54044.000000000000;827114.00000;773070.00000;54044.00000;644212.00000;590168.00000;54044.00000;644212.00000;590168.00000;54044.00000;644212.00000;590168.00000;54044.00000;610717.00000;556673.00000;54044.00000;229033.00000;229033.00000;54044.00000;229033.00000;229033.00000;54044.00000;229033.00000;229033.00000;54044.00000;229033.00000;229033.00000;54044.00000;229033.00000;229033.00000;54044.00000
1371;2022-03-23 18:49:42.098 +0300;183400.800000000000;163437.250000000000;263255.000000000000;196958.500000000000;174859.666666666667;263255.000000000000;128944.500000000000;128944.500000000000;;128944.500000000000;128944.500000000000;;128944.500000000000;128944.500000000000;;917004.00000;653749.00000;263255.00000;787834.00000;524579.00000;263255.00000;257889.00000;257889.00000;;257889.00000;257889.00000;;257889.00000;257889.00000;;266690.00000;266690.00000;263255.00000;266690.00000;266690.00000;263255.00000;225460.00000;225460.00000;;225460.00000;225460.00000;;225460.00000;225460.00000;
1373;2022-03-23 18:49:42.098 +0300;145806.000000000000;120316.000000000000;152178.500000000000;145593.750000000000;120316.000000000000;154019.666666666667;139429.666666666667;120316.000000000000;148986.500000000000;139429.666666666667;120316.000000000000;148986.500000000000;148986.500000000000;;148986.500000000000;729030.00000;120316.00000;608714.00000;582375.00000;120316.00000;462059.00000;418289.00000;120316.00000;297973.00000;418289.00000;120316.00000;297973.00000;297973.00000;;297973.00000;194116.00000;120316.00000;194116.00000;194116.00000;120316.00000;194116.00000;194116.00000;120316.00000;194116.00000;194116.00000;120316.00000;194116.00000;194116.00000;;194116.00000
1374;2022-03-23 18:49:42.098 +0300;191390.666666666667;191390.666666666667;;191390.666666666667;191390.666666666667;;191390.666666666667;191390.666666666667;;191390.666666666667;191390.666666666667;;160904.000000000000;160904.000000000000;;574172.00000;574172.00000;;574172.00000;574172.00000;;574172.00000;574172.00000;;574172.00000;574172.00000;;321808.00000;321808.00000;;291394.00000;291394.00000;;291394.00000;291394.00000;;291394.00000;291394.00000;;291394.00000;291394.00000;;291394.00000;291394.00000;
1375;2022-03-23 18:49:42.098 +0300;197186.666666666667;202795.000000000000;185970.000000000000;197186.666666666667;202795.000000000000;185970.000000000000;209279.000000000000;232588.000000000000;185970.000000000000;209279.000000000000;232588.000000000000;185970.000000000000;209279.000000000000;232588.000000000000;185970.000000000000;591560.00000;405590.00000;185970.00000;591560.00000;405590.00000;185970.00000;418558.00000;232588.00000;185970.00000;418558.00000;232588.00000;185970.00000;418558.00000;232588.00000;185970.00000;232588.00000;232588.00000;185970.00000;232588.00000;232588.00000;185970.00000;232588.00000;232588.00000;185970.00000;232588.00000;232588.00000;185970.00000;232588.00000;232588.00000;185970.00000
1376;2022-03-23 18:49:42.098 +0300;114712.571428571429;104859.750000000000;127849.666666666667;120500.000000000000;84284.333333333333;174823.500000000000;120500.000000000000;84284.333333333333;174823.500000000000;120500.000000000000;84284.333333333333;174823.500000000000;130293.000000000000;85762.500000000000;174823.500000000000;802988.00000;419439.00000;383549.00000;602500.00000;252853.00000;349647.00000;602500.00000;252853.00000;349647.00000;602500.00000;252853.00000;349647.00000;521172.00000;171525.00000;349647.00000;251012.00000;166586.00000;251012.00000;251012.00000;86360.00000;251012.00000;251012.00000;86360.00000;251012.00000;251012.00000;86360.00000;251012.00000;251012.00000;86360.00000;251012.00000
1377;2022-03-23 18:49:42.098 +0300;254376.000000000000;274756.000000000000;213616.000000000000;254376.000000000000;274756.000000000000;213616.000000000000;253503.000000000000;253503.000000000000;;253503.000000000000;253503.000000000000;;253503.000000000000;253503.000000000000;;763128.00000;549512.00000;213616.00000;763128.00000;549512.00000;213616.00000;253503.00000;253503.00000;;253503.00000;253503.00000;;253503.00000;253503.00000;;296009.00000;296009.00000;213616.00000;296009.00000;296009.00000;213616.00000;253503.00000;253503.00000;;253503.00000;253503.00000;;253503.00000;253503.00000;
1378;2022-03-23 18:49:42.098 +0300;185648.666666666667;172396.000000000000;212154.000000000000;185648.666666666667;172396.000000000000;212154.000000000000;147539.000000000000;82924.000000000000;212154.000000000000;147539.000000000000;82924.000000000000;212154.000000000000;212154.000000000000;;212154.000000000000;556946.00000;344792.00000;212154.00000;556946.00000;344792.00000;212154.00000;295078.00000;82924.00000;212154.00000;295078.00000;82924.00000;212154.00000;212154.00000;;212154.00000;261868.00000;261868.00000;212154.00000;261868.00000;261868.00000;212154.00000;212154.00000;82924.00000;212154.00000;212154.00000;82924.00000;212154.00000;212154.00000;;212154.00000
1379;2022-03-23 18:49:42.098 +0300;159293.666666666667;268099.000000000000;104891.000000000000;159293.666666666667;268099.000000000000;104891.000000000000;104891.000000000000;;104891.000000000000;104891.000000000000;;104891.000000000000;104891.000000000000;;104891.000000000000;477881.00000;268099.00000;209782.00000;477881.00000;268099.00000;209782.00000;209782.00000;;209782.00000;209782.00000;;209782.00000;209782.00000;;209782.00000;268099.00000;268099.00000;135402.00000;268099.00000;268099.00000;135402.00000;135402.00000;;135402.00000;135402.00000;;135402.00000;135402.00000;;135402.00000
1380;2022-03-23 18:49:42.098 +0300;186465.666666666667;53834.000000000000;252781.500000000000;186465.666666666667;53834.000000000000;252781.500000000000;160463.500000000000;53834.000000000000;267093.000000000000;160463.500000000000;53834.000000000000;267093.000000000000;53834.000000000000;53834.000000000000;;559397.00000;53834.00000;505563.00000;559397.00000;53834.00000;505563.00000;320927.00000;53834.00000;267093.00000;320927.00000;53834.00000;267093.00000;53834.00000;53834.00000;;267093.00000;53834.00000;267093.00000;267093.00000;53834.00000;267093.00000;267093.00000;53834.00000;267093.00000;267093.00000;53834.00000;267093.00000;53834.00000;53834.00000;
1381;2022-03-23 18:49:42.098 +0300;131203.250000000000;104447.333333333333;211471.000000000000;117491.000000000000;70501.000000000000;211471.000000000000;70501.000000000000;70501.000000000000;;70501.000000000000;70501.000000000000;;70501.000000000000;70501.000000000000;;524813.00000;313342.00000;211471.00000;352473.00000;141002.00000;211471.00000;141002.00000;141002.00000;;141002.00000;141002.00000;;141002.00000;141002.00000;;211471.00000;172340.00000;211471.00000;211471.00000;78343.00000;211471.00000;78343.00000;78343.00000;;78343.00000;78343.00000;;78343.00000;78343.00000;
