"CUSTOMER_RK";"report_dttm";"MIN_TRN_AMT_USD_NRTL_4W";"MIN_TRN_AMT_RUB_NRTL_4W";"MIN_TRN_AMT_USD_CASH_4W";"MIN_TRN_AMT_RUB_CASH_4W";"MIN_TRN_AMT_USD_TRVL_4W";"MIN_TRN_AMT_RUB_TRVL_4W";"MIN_TRN_AMT_USD_MED_4W";"MIN_TRN_AMT_RUB_MED_4W";"MIN_TRN_AMT_USD_RTL_4W";"MIN_TRN_AMT_RUB_RTL_4W";"MIN_TRN_AMT_USD_NRTL_3W";"MIN_TRN_AMT_RUB_NRTL_3W";"MIN_TRN_AMT_USD_CASH_3W";"MIN_TRN_AMT_RUB_CASH_3W";"MIN_TRN_AMT_USD_TRVL_3W";"MIN_TRN_AMT_RUB_TRVL_3W";"MIN_TRN_AMT_USD_MED_3W";"MIN_TRN_AMT_RUB_MED_3W";"MIN_TRN_AMT_USD_RTL_3W";"MIN_TRN_AMT_RUB_RTL_3W";"MIN_TRN_AMT_USD_NRTL_2W";"MIN_TRN_AMT_RUB_NRTL_2W";"MIN_TRN_AMT_USD_CASH_2W";"MIN_TRN_AMT_RUB_CASH_2W";"MIN_TRN_AMT_USD_TRVL_2W";"MIN_TRN_AMT_RUB_TRVL_2W";"MIN_TRN_AMT_USD_MED_2W";"MIN_TRN_AMT_RUB_MED_2W";"MIN_TRN_AMT_USD_RTL_2W";"MIN_TRN_AMT_RUB_RTL_2W";"MIN_TRN_AMT_USD_NRTL_1W";"MIN_TRN_AMT_RUB_NRTL_1W";"MIN_TRN_AMT_USD_CASH_1W";"MIN_TRN_AMT_RUB_CASH_1W";"MIN_TRN_AMT_USD_TRVL_1W";"MIN_TRN_AMT_RUB_TRVL_1W";"MIN_TRN_AMT_USD_MED_1W";"MIN_TRN_AMT_RUB_MED_1W";"MIN_TRN_AMT_USD_RTL_1W";"MIN_TRN_AMT_RUB_RTL_1W";"MAX_TRN_AMT_USD_NRTL_4W";"MAX_TRN_AMT_RUB_NRTL_4W";"MAX_TRN_AMT_USD_CASH_4W";"MAX_TRN_AMT_RUB_CASH_4W";"MAX_TRN_AMT_USD_TRVL_4W";"MAX_TRN_AMT_RUB_TRVL_4W";"MAX_TRN_AMT_USD_MED_4W";"MAX_TRN_AMT_RUB_MED_4W";"MAX_TRN_AMT_USD_RTL_4W";"MAX_TRN_AMT_RUB_RTL_4W";"MAX_TRN_AMT_USD_NRTL_3W";"MAX_TRN_AMT_RUB_NRTL_3W";"MAX_TRN_AMT_USD_CASH_3W";"MAX_TRN_AMT_RUB_CASH_3W";"MAX_TRN_AMT_USD_TRVL_3W";"MAX_TRN_AMT_RUB_TRVL_3W";"MAX_TRN_AMT_USD_MED_3W";"MAX_TRN_AMT_RUB_MED_3W";"MAX_TRN_AMT_USD_RTL_3W";"MAX_TRN_AMT_RUB_RTL_3W";"MAX_TRN_AMT_USD_NRTL_2W";"MAX_TRN_AMT_RUB_NRTL_2W";"MAX_TRN_AMT_USD_CASH_2W";"MAX_TRN_AMT_RUB_CASH_2W";"MAX_TRN_AMT_USD_TRVL_2W";"MAX_TRN_AMT_RUB_TRVL_2W";"MAX_TRN_AMT_USD_MED_2W";"MAX_TRN_AMT_RUB_MED_2W";"MAX_TRN_AMT_USD_RTL_2W";"MAX_TRN_AMT_RUB_RTL_2W";"MAX_TRN_AMT_USD_NRTL_1W";"MAX_TRN_AMT_RUB_NRTL_1W";"MAX_TRN_AMT_USD_CASH_1W";"MAX_TRN_AMT_RUB_CASH_1W";"MAX_TRN_AMT_USD_TRVL_1W";"MAX_TRN_AMT_RUB_TRVL_1W";"MAX_TRN_AMT_USD_MED_1W";"MAX_TRN_AMT_RUB_MED_1W";"MAX_TRN_AMT_USD_RTL_1W";"MAX_TRN_AMT_RUB_RTL_1W";"SUM_TRN_AMT_USD_NRTL_4W";"SUM_TRN_AMT_RUB_NRTL_4W";"SUM_TRN_AMT_USD_CASH_4W";"SUM_TRN_AMT_RUB_CASH_4W";"SUM_TRN_AMT_USD_TRVL_4W";"SUM_TRN_AMT_RUB_TRVL_4W";"SUM_TRN_AMT_USD_MED_4W";"SUM_TRN_AMT_RUB_MED_4W";"SUM_TRN_AMT_USD_RTL_4W";"SUM_TRN_AMT_RUB_RTL_4W";"SUM_TRN_AMT_USD_NRTL_3W";"SUM_TRN_AMT_RUB_NRTL_3W";"SUM_TRN_AMT_USD_CASH_3W";"SUM_TRN_AMT_RUB_CASH_3W";"SUM_TRN_AMT_USD_TRVL_3W";"SUM_TRN_AMT_RUB_TRVL_3W";"SUM_TRN_AMT_USD_MED_3W";"SUM_TRN_AMT_RUB_MED_3W";"SUM_TRN_AMT_USD_RTL_3W";"SUM_TRN_AMT_RUB_RTL_3W";"SUM_TRN_AMT_USD_NRTL_2W";"SUM_TRN_AMT_RUB_NRTL_2W";"SUM_TRN_AMT_USD_CASH_2W";"SUM_TRN_AMT_RUB_CASH_2W";"SUM_TRN_AMT_USD_TRVL_2W";"SUM_TRN_AMT_RUB_TRVL_2W";"SUM_TRN_AMT_USD_MED_2W";"SUM_TRN_AMT_RUB_MED_2W";"SUM_TRN_AMT_USD_RTL_2W";"SUM_TRN_AMT_RUB_RTL_2W";"SUM_TRN_AMT_USD_NRTL_1W";"SUM_TRN_AMT_RUB_NRTL_1W";"SUM_TRN_AMT_USD_CASH_1W";"SUM_TRN_AMT_RUB_CASH_1W";"SUM_TRN_AMT_USD_TRVL_1W";"SUM_TRN_AMT_RUB_TRVL_1W";"SUM_TRN_AMT_USD_MED_1W";"SUM_TRN_AMT_RUB_MED_1W";"SUM_TRN_AMT_USD_RTL_1W";"SUM_TRN_AMT_RUB_RTL_1W"
1330;2022-03-23 18:51:06.677 +0300;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;;13573.00000;14507.00000;;;;;;;;
1331;2022-03-23 18:51:06.677 +0300;7649.00000;;;;;;;;2221.00000;6119.00000;7649.00000;;;;;;;;2221.00000;6119.00000;7649.00000;;;;;;;;2221.00000;6119.00000;7649.00000;;;;;;;;2221.00000;6119.00000;14339.00000;;;;;;;;11609.00000;6119.00000;14339.00000;;;;;;;;11609.00000;6119.00000;14339.00000;;;;;;;;11609.00000;6119.00000;14339.00000;;;;;;;;11609.00000;6119.00000;21988.00000;;;;;;;;13830.00000;6119.00000;21988.00000;;;;;;;;13830.00000;6119.00000;21988.00000;;;;;;;;13830.00000;6119.00000;21988.00000;;;;;;;;13830.00000;6119.00000
1332;2022-03-23 18:51:06.677 +0300;2937.00000;1241.00000;;;;1241.00000;;;;;2937.00000;1241.00000;;;;1241.00000;;;;;2937.00000;1241.00000;;;;1241.00000;;;;;2937.00000;1241.00000;;;;1241.00000;;;;;2937.00000;11726.00000;;;;8305.00000;;;;;2937.00000;11726.00000;;;;8305.00000;;;;;2937.00000;11726.00000;;;;8305.00000;;;;;2937.00000;11726.00000;;;;8305.00000;;;;;2937.00000;21272.00000;;;;9546.00000;;;;;2937.00000;21272.00000;;;;9546.00000;;;;;2937.00000;21272.00000;;;;9546.00000;;;;;2937.00000;21272.00000;;;;9546.00000;;;;
1333;2022-03-23 18:51:06.677 +0300;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;;;12569.00000;;;;;;;;
1334;2022-03-23 18:51:06.677 +0300;7289.00000;11263.00000;8362.00000;;;11263.00000;;;;;7289.00000;11263.00000;8362.00000;;;11263.00000;;;;;7289.00000;11263.00000;8362.00000;;;11263.00000;;;;;7289.00000;11263.00000;8362.00000;;;11263.00000;;;;;9300.00000;11263.00000;8362.00000;;;11263.00000;;;;;9300.00000;11263.00000;8362.00000;;;11263.00000;;;;;9300.00000;11263.00000;8362.00000;;;11263.00000;;;;;9300.00000;11263.00000;8362.00000;;;11263.00000;;;;;24951.00000;11263.00000;8362.00000;;;11263.00000;;;;;24951.00000;11263.00000;8362.00000;;;11263.00000;;;;;24951.00000;11263.00000;8362.00000;;;11263.00000;;;;;24951.00000;11263.00000;8362.00000;;;11263.00000;;;;
1335;2022-03-23 18:51:06.677 +0300;2027.00000;8511.00000;;8511.00000;;;;;2769.00000;;2027.00000;8511.00000;;8511.00000;;;;;2769.00000;;2027.00000;8511.00000;;8511.00000;;;;;2769.00000;;2027.00000;8511.00000;;8511.00000;;;;;2769.00000;;2027.00000;14139.00000;;8511.00000;;;;;2769.00000;;2027.00000;14139.00000;;8511.00000;;;;;2769.00000;;2027.00000;14139.00000;;8511.00000;;;;;2769.00000;;2027.00000;14139.00000;;8511.00000;;;;;2769.00000;;2027.00000;22650.00000;;8511.00000;;;;;2769.00000;;2027.00000;22650.00000;;8511.00000;;;;;2769.00000;;2027.00000;22650.00000;;8511.00000;;;;;2769.00000;;2027.00000;22650.00000;;8511.00000;;;;;2769.00000;
1336;2022-03-23 18:51:06.677 +0300;534.00000;;;;;;;;;;534.00000;;;;;;;;;;534.00000;;;;;;;;;;534.00000;;;;;;;;;;3126.00000;;;;;;;;;;3126.00000;;;;;;;;;;3126.00000;;;;;;;;;;3126.00000;;;;;;;;;;3660.00000;;;;;;;;;;3660.00000;;;;;;;;;;3660.00000;;;;;;;;;;3660.00000;;;;;;;;;
1337;2022-03-23 18:51:06.677 +0300;8058.00000;419.00000;8058.00000;799.00000;;;;;;;8058.00000;419.00000;8058.00000;799.00000;;;;;;;8058.00000;419.00000;8058.00000;799.00000;;;;;;;8058.00000;419.00000;8058.00000;799.00000;;;;;;;10781.00000;1795.00000;8058.00000;799.00000;;;;;;;10781.00000;1795.00000;8058.00000;799.00000;;;;;;;10781.00000;1795.00000;8058.00000;799.00000;;;;;;;10781.00000;1795.00000;8058.00000;799.00000;;;;;;;18839.00000;3013.00000;8058.00000;799.00000;;;;;;;18839.00000;3013.00000;8058.00000;799.00000;;;;;;;18839.00000;3013.00000;8058.00000;799.00000;;;;;;;18839.00000;3013.00000;8058.00000;799.00000;;;;;;
1338;2022-03-23 18:51:06.677 +0300;672.00000;;;;5764.00000;;;;;;672.00000;;;;5764.00000;;;;;;672.00000;;;;5764.00000;;;;;;672.00000;;;;5764.00000;;;;;;5881.00000;;;;5764.00000;;;;;;5881.00000;;;;5764.00000;;;;;;5881.00000;;;;5764.00000;;;;;;5881.00000;;;;5764.00000;;;;;;12317.00000;;;;5764.00000;;;;;;12317.00000;;;;5764.00000;;;;;;12317.00000;;;;5764.00000;;;;;;12317.00000;;;;5764.00000;;;;;
1339;2022-03-23 18:51:06.677 +0300;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;;;225.00000;;;;;;;;
1340;2022-03-23 18:51:06.677 +0300;3454.00000;8695.00000;;8695.00000;3454.00000;;;;;;3454.00000;8695.00000;;8695.00000;3454.00000;;;;;;3454.00000;8695.00000;;8695.00000;3454.00000;;;;;;3454.00000;8695.00000;;8695.00000;3454.00000;;;;;;10445.00000;8695.00000;;8695.00000;8363.00000;;;;;;10445.00000;8695.00000;;8695.00000;8363.00000;;;;;;10445.00000;8695.00000;;8695.00000;8363.00000;;;;;;10445.00000;8695.00000;;8695.00000;8363.00000;;;;;;22262.00000;8695.00000;;8695.00000;11817.00000;;;;;;22262.00000;8695.00000;;8695.00000;11817.00000;;;;;;22262.00000;8695.00000;;8695.00000;11817.00000;;;;;;22262.00000;8695.00000;;8695.00000;11817.00000;;;;;
1341;2022-03-23 18:51:06.677 +0300;10171.00000;6533.00000;;;10171.00000;;;;;;10171.00000;6533.00000;;;10171.00000;;;;;;10171.00000;6533.00000;;;10171.00000;;;;;;10171.00000;6533.00000;;;10171.00000;;;;;;10171.00000;12866.00000;;;10171.00000;;;;;;10171.00000;12866.00000;;;10171.00000;;;;;;10171.00000;12866.00000;;;10171.00000;;;;;;10171.00000;12866.00000;;;10171.00000;;;;;;10171.00000;30445.00000;;;10171.00000;;;;;;10171.00000;30445.00000;;;10171.00000;;;;;;10171.00000;30445.00000;;;10171.00000;;;;;;10171.00000;30445.00000;;;10171.00000;;;;;
1342;2022-03-23 18:51:06.677 +0300;2657.00000;2596.00000;2657.00000;;;;;;8451.00000;2643.00000;2657.00000;2596.00000;2657.00000;;;;;;8451.00000;2643.00000;2657.00000;2596.00000;2657.00000;;;;;;8451.00000;2643.00000;2657.00000;2596.00000;2657.00000;;;;;;8451.00000;2643.00000;2657.00000;3027.00000;2657.00000;;;;;;9016.00000;2643.00000;2657.00000;3027.00000;2657.00000;;;;;;9016.00000;2643.00000;2657.00000;3027.00000;2657.00000;;;;;;9016.00000;2643.00000;2657.00000;3027.00000;2657.00000;;;;;;9016.00000;2643.00000;2657.00000;5623.00000;2657.00000;;;;;;17467.00000;2643.00000;2657.00000;5623.00000;2657.00000;;;;;;17467.00000;2643.00000;2657.00000;5623.00000;2657.00000;;;;;;17467.00000;2643.00000;2657.00000;5623.00000;2657.00000;;;;;;17467.00000;2643.00000
1343;2022-03-23 18:51:06.677 +0300;9120.00000;2242.00000;;;;9728.00000;;;;;9120.00000;2242.00000;;;;9728.00000;;;;;9120.00000;2242.00000;;;;9728.00000;;;;;9120.00000;2242.00000;;;;9728.00000;;;;;9120.00000;9728.00000;;;;9728.00000;;;;;9120.00000;9728.00000;;;;9728.00000;;;;;9120.00000;9728.00000;;;;9728.00000;;;;;9120.00000;9728.00000;;;;9728.00000;;;;;9120.00000;11970.00000;;;;9728.00000;;;;;9120.00000;11970.00000;;;;9728.00000;;;;;9120.00000;11970.00000;;;;9728.00000;;;;;9120.00000;11970.00000;;;;9728.00000;;;;
1344;2022-03-23 18:51:06.677 +0300;2729.00000;8974.00000;;;;;;;;;2729.00000;8974.00000;;;;;;;;;2729.00000;8974.00000;;;;;;;;;2729.00000;8974.00000;;;;;;;;;12629.00000;8974.00000;;;;;;;;;12629.00000;8974.00000;;;;;;;;;12629.00000;8974.00000;;;;;;;;;12629.00000;8974.00000;;;;;;;;;15358.00000;8974.00000;;;;;;;;;15358.00000;8974.00000;;;;;;;;;15358.00000;8974.00000;;;;;;;;;15358.00000;8974.00000;;;;;;;;
1345;2022-03-23 18:51:06.677 +0300;1000.00000;3876.00000;;;;;;;;;1000.00000;3876.00000;;;;;;;;;1000.00000;3876.00000;;;;;;;;;1000.00000;3876.00000;;;;;;;;;9095.00000;3876.00000;;;;;;;;;9095.00000;3876.00000;;;;;;;;;9095.00000;3876.00000;;;;;;;;;9095.00000;3876.00000;;;;;;;;;17557.00000;3876.00000;;;;;;;;;17557.00000;3876.00000;;;;;;;;;17557.00000;3876.00000;;;;;;;;;17557.00000;3876.00000;;;;;;;;
1346;2022-03-23 18:51:06.677 +0300;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;;4903.00000;9913.00000;;;;;;;;
1347;2022-03-23 18:51:06.677 +0300;4263.00000;;;;4263.00000;;;;;12142.00000;4263.00000;;;;4263.00000;;;;;12142.00000;4263.00000;;;;4263.00000;;;;;12142.00000;4263.00000;;;;4263.00000;;;;;12142.00000;8273.00000;;;;4263.00000;;;;;12142.00000;8273.00000;;;;4263.00000;;;;;12142.00000;8273.00000;;;;4263.00000;;;;;12142.00000;8273.00000;;;;4263.00000;;;;;12142.00000;19591.00000;;;;4263.00000;;;;;12142.00000;19591.00000;;;;4263.00000;;;;;12142.00000;19591.00000;;;;4263.00000;;;;;12142.00000;19591.00000;;;;4263.00000;;;;;12142.00000
1348;2022-03-23 18:51:06.677 +0300;10804.00000;;;;;;;;;;10804.00000;;;;;;;;;;10804.00000;;;;;;;;;;10804.00000;;;;;;;;;;11394.00000;;;;;;;;;;11394.00000;;;;;;;;;;11394.00000;;;;;;;;;;11394.00000;;;;;;;;;;22198.00000;;;;;;;;;;22198.00000;;;;;;;;;;22198.00000;;;;;;;;;;22198.00000;;;;;;;;;
1372;2022-03-23 18:51:06.677 +0300;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;;;1625.00000;;1625.00000;;;;;;
1349;2022-03-23 18:51:06.677 +0300;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;;12160.00000;11912.00000;;;;;;;;
1350;2022-03-23 18:51:06.677 +0300;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;;2473.00000;8701.00000;;;;;;;;
1351;2022-03-23 18:51:06.677 +0300;6274.00000;6898.00000;;;;8133.00000;;;;837.00000;6274.00000;6898.00000;;;;8133.00000;;;;837.00000;6274.00000;6898.00000;;;;8133.00000;;;;837.00000;6274.00000;6898.00000;;;;8133.00000;;;;837.00000;12958.00000;8133.00000;;;;8133.00000;;;;837.00000;12958.00000;8133.00000;;;;8133.00000;;;;837.00000;12958.00000;8133.00000;;;;8133.00000;;;;837.00000;12958.00000;8133.00000;;;;8133.00000;;;;837.00000;27884.00000;15031.00000;;;;8133.00000;;;;837.00000;27884.00000;15031.00000;;;;8133.00000;;;;837.00000;27884.00000;15031.00000;;;;8133.00000;;;;837.00000;27884.00000;15031.00000;;;;8133.00000;;;;837.00000
1352;2022-03-23 18:51:06.677 +0300;2714.00000;9501.00000;;;;9501.00000;;;;;2714.00000;9501.00000;;;;9501.00000;;;;;2714.00000;9501.00000;;;;9501.00000;;;;;2714.00000;9501.00000;;;;9501.00000;;;;;9979.00000;9501.00000;;;;9501.00000;;;;;9979.00000;9501.00000;;;;9501.00000;;;;;9979.00000;9501.00000;;;;9501.00000;;;;;9979.00000;9501.00000;;;;9501.00000;;;;;12693.00000;9501.00000;;;;9501.00000;;;;;12693.00000;9501.00000;;;;9501.00000;;;;;12693.00000;9501.00000;;;;9501.00000;;;;;12693.00000;9501.00000;;;;9501.00000;;;;
1353;2022-03-23 18:51:06.677 +0300;981.00000;718.00000;;718.00000;10544.00000;;;;;11900.00000;981.00000;718.00000;;718.00000;10544.00000;;;;;11900.00000;981.00000;718.00000;;718.00000;10544.00000;;;;;11900.00000;981.00000;718.00000;;718.00000;10544.00000;;;;;11900.00000;10544.00000;13645.00000;;718.00000;10544.00000;;;;;11900.00000;10544.00000;13645.00000;;718.00000;10544.00000;;;;;11900.00000;10544.00000;13645.00000;;718.00000;10544.00000;;;;;11900.00000;10544.00000;13645.00000;;718.00000;10544.00000;;;;;11900.00000;11525.00000;14363.00000;;718.00000;10544.00000;;;;;11900.00000;11525.00000;14363.00000;;718.00000;10544.00000;;;;;11900.00000;11525.00000;14363.00000;;718.00000;10544.00000;;;;;11900.00000;11525.00000;14363.00000;;718.00000;10544.00000;;;;;11900.00000
1354;2022-03-23 18:51:06.677 +0300;2191.00000;1704.00000;;;;;;;2985.00000;;2191.00000;1704.00000;;;;;;;2985.00000;;2191.00000;1704.00000;;;;;;;2985.00000;;2191.00000;1704.00000;;;;;;;2985.00000;;2191.00000;4517.00000;;;;;;;2985.00000;;2191.00000;4517.00000;;;;;;;2985.00000;;2191.00000;4517.00000;;;;;;;2985.00000;;2191.00000;4517.00000;;;;;;;2985.00000;;2191.00000;8133.00000;;;;;;;2985.00000;;2191.00000;8133.00000;;;;;;;2985.00000;;2191.00000;8133.00000;;;;;;;2985.00000;;2191.00000;8133.00000;;;;;;;2985.00000;
1355;2022-03-23 18:51:06.677 +0300;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;;;1151.00000;;;;;;;;
1356;2022-03-23 18:51:06.677 +0300;10806.00000;1631.00000;;;;1631.00000;;;;;10806.00000;1631.00000;;;;1631.00000;;;;;10806.00000;1631.00000;;;;1631.00000;;;;;10806.00000;1631.00000;;;;1631.00000;;;;;10806.00000;6711.00000;;;;6711.00000;;;;;10806.00000;6711.00000;;;;6711.00000;;;;;10806.00000;6711.00000;;;;6711.00000;;;;;10806.00000;6711.00000;;;;6711.00000;;;;;10806.00000;8342.00000;;;;8342.00000;;;;;10806.00000;8342.00000;;;;8342.00000;;;;;10806.00000;8342.00000;;;;8342.00000;;;;;10806.00000;8342.00000;;;;8342.00000;;;;
1357;2022-03-23 18:51:06.677 +0300;2200.00000;301.00000;;;;3726.00000;;;;;2200.00000;301.00000;;;;3726.00000;;;;;2200.00000;301.00000;;;;3726.00000;;;;;2200.00000;301.00000;;;;3726.00000;;;;;2200.00000;3726.00000;;;;3726.00000;;;;;2200.00000;3726.00000;;;;3726.00000;;;;;2200.00000;3726.00000;;;;3726.00000;;;;;2200.00000;3726.00000;;;;3726.00000;;;;;2200.00000;4027.00000;;;;3726.00000;;;;;2200.00000;4027.00000;;;;3726.00000;;;;;2200.00000;4027.00000;;;;3726.00000;;;;;2200.00000;4027.00000;;;;3726.00000;;;;
1358;2022-03-23 18:51:06.677 +0300;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;;8936.00000;728.00000;;;;;;;;
1359;2022-03-23 18:51:06.677 +0300;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;;3475.00000;1097.00000;3475.00000;;;;;;6301.00000;
1360;2022-03-23 18:51:06.677 +0300;10038.00000;3053.00000;10038.00000;;;;;;;;10038.00000;3053.00000;10038.00000;;;;;;;;10038.00000;3053.00000;10038.00000;;;;;;;;10038.00000;3053.00000;10038.00000;;;;;;;;10038.00000;6983.00000;10038.00000;;;;;;;;10038.00000;6983.00000;10038.00000;;;;;;;;10038.00000;6983.00000;10038.00000;;;;;;;;10038.00000;6983.00000;10038.00000;;;;;;;;10038.00000;10036.00000;10038.00000;;;;;;;;10038.00000;10036.00000;10038.00000;;;;;;;;10038.00000;10036.00000;10038.00000;;;;;;;;10038.00000;10036.00000;10038.00000;;;;;;;
1361;2022-03-23 18:51:06.677 +0300;698.00000;2000.00000;698.00000;;;;;;;;698.00000;2000.00000;698.00000;;;;;;;;698.00000;2000.00000;698.00000;;;;;;;;698.00000;2000.00000;698.00000;;;;;;;;12518.00000;2000.00000;698.00000;;;;;;;;12518.00000;2000.00000;698.00000;;;;;;;;12518.00000;2000.00000;698.00000;;;;;;;;12518.00000;2000.00000;698.00000;;;;;;;;27049.00000;2000.00000;698.00000;;;;;;;;27049.00000;2000.00000;698.00000;;;;;;;;27049.00000;2000.00000;698.00000;;;;;;;;27049.00000;2000.00000;698.00000;;;;;;;
1362;2022-03-23 18:51:06.677 +0300;;3975.00000;;3975.00000;;;;;12342.00000;;;3975.00000;;3975.00000;;;;;12342.00000;;;3975.00000;;3975.00000;;;;;12342.00000;;;3975.00000;;3975.00000;;;;;12342.00000;;;5461.00000;;5461.00000;;;;;12342.00000;;;5461.00000;;5461.00000;;;;;12342.00000;;;5461.00000;;5461.00000;;;;;12342.00000;;;5461.00000;;5461.00000;;;;;12342.00000;;;9436.00000;;9436.00000;;;;;12342.00000;;;9436.00000;;9436.00000;;;;;12342.00000;;;9436.00000;;9436.00000;;;;;12342.00000;;;9436.00000;;9436.00000;;;;;12342.00000;
1363;2022-03-23 18:51:06.677 +0300;8336.00000;4998.00000;;4998.00000;;;;;;;8336.00000;4998.00000;;4998.00000;;;;;;;8336.00000;4998.00000;;4998.00000;;;;;;;8336.00000;4998.00000;;4998.00000;;;;;;;8336.00000;9584.00000;;9584.00000;;;;;;;8336.00000;9584.00000;;9584.00000;;;;;;;8336.00000;9584.00000;;9584.00000;;;;;;;8336.00000;9584.00000;;9584.00000;;;;;;;8336.00000;21025.00000;;14582.00000;;;;;;;8336.00000;21025.00000;;14582.00000;;;;;;;8336.00000;21025.00000;;14582.00000;;;;;;;8336.00000;21025.00000;;14582.00000;;;;;;
1364;2022-03-23 18:51:06.677 +0300;;2343.00000;;2343.00000;;;;;;14708.00000;;2343.00000;;2343.00000;;;;;;14708.00000;;2343.00000;;2343.00000;;;;;;14708.00000;;2343.00000;;2343.00000;;;;;;14708.00000;;6220.00000;;2343.00000;;;;;;14708.00000;;6220.00000;;2343.00000;;;;;;14708.00000;;6220.00000;;2343.00000;;;;;;14708.00000;;6220.00000;;2343.00000;;;;;;14708.00000;;8563.00000;;2343.00000;;;;;;14708.00000;;8563.00000;;2343.00000;;;;;;14708.00000;;8563.00000;;2343.00000;;;;;;14708.00000;;8563.00000;;2343.00000;;;;;;14708.00000
